"((((0.9475, 82.9422), 40000), 0), 0)"
"((((0.8929, 117.8789), 40000), 20), 0)"
"((((0.9553, 82.9422), 100000), 0), 0)"
"((((1.0255, 54.5179), -80000), -20), 0)"
"((((0.9397, 157.9964), -60000), 3.141592653589793), 0)"
"((((0.9397, 157.9964), -60000), -20), 0)"
"((((0.9475, 117.8789), 100000), 0), 0)"
"((((0.9397, 54.5179), 80000), 0), 0)"
"((((1.1425, 117.8789), 60000), 0), 0)"
"((((1.1425, 117.8789), 60000), 20), 0)"
"((((1.2829, 198.8483), 80000), 0), 0)"
"((((1.2829, 198.8483), 80000), 20), 0)"
"((((1.1971, 157.9964), -80000), 3.141592653589793), 0)"
"((((1.0723, 82.9422), 80000), -3.141592653589793), 0)"
"((((1.5325, 20.6193), -60000), 0), 0)"
"((((1.5325, 20.6193), -60000), -20), 0)"
"((((1.5559, 10.7373), 60000), 20), 0)"
"((((1.5169, 10.7373), 80000), 0), 0)"
"((((1.5247, 10.7373), 100000), 0), 0)"
"((((1.4935, 20.6193), 100000), -3.141592653589793), 0)"
"((((1.4233, 82.9422), 60000), 20), 0)"
"((((1.3609, 54.5179), 100000), -3.141592653589793), 0)"
"((((1.3297, 117.8789), -60000), 0), 0)"
"((((1.3297, 117.8789), -60000), -20), 0)"
"((((1.3609, 117.8789), 100000), -3.141592653589793), 0)"
"((((1.1893, 82.9422), -80000), 0), 0)"
"((((1.1035, 198.8483), -60000), 3.141592653589793), 0)"
"((((1.2049, 198.8483), -100000), 0), 0)"
"((((1.4545, 198.8483), -80000), 3.141592653589793), 0)"
"((((1.4545, 82.9422), 60000), -3.141592653589793), 0)"
"((((0.9475, 82.9422), 60000), 0), 0)"
"((((0.8305, 33.9805), 20000), 0), 0)"
"((((0.8305, 33.9805), 20000), 20), 0)"
"((((1.0489, 54.5179), 80000), 0), 0)"
"((((1.0489, 54.5179), 80000), 20), 0)"
"((((1.0255, 54.5179), -60000), 0), 0)"
"((((1.0177, 117.8789), 80000), 0), 0)"
"((((1.0177, 117.8789), 80000), -3.141592653589793), 0)"
"((((0.9319, 117.8789), 80000), 0), 0)"
"((((0.9319, 117.8789), 80000), -3.141592653589793), 0)"
"((((0.9631, 33.9805), 80000), 0), 0)"
"((((1.0021, 82.9422), -40000), 0), 0)"
"((((1.0099, 82.9422), 80000), 0), 0)"
"((((0.9553, 198.8483), 100000), -3.141592653589793), 0)"
"((((1.1425, 117.8789), -60000), 0), 0)"
"((((1.1425, 117.8789), -60000), -20), 0)"
"((((1.1659, 157.9964), -40000), 0), 0)"
"((((1.1503, 157.9964), 60000), -3.141592653589793), 0)"
"((((1.4623, 198.8483), -40000), 0), 0)"
"((((1.5169, 20.6193), 40000), -3.141592653589793), 0)"
"((((1.5169, 20.6193), 40000), 20), 0)"
"((((1.4935, 20.6193), 80000), 20), 0)"
"((((1.5169, 117.8789), 60000), 0), 0)"
"((((1.5169, 117.8789), 60000), 20), 0)"
"((((1.5013, 198.8483), -80000), 0), 0)"
"((((1.0957, 157.9964), 80000), 0), 0)"
"((((1.0957, 82.9422), -80000), 3.141592653589793), 0)"
"((((1.0957, 82.9422), -80000), -20), 0)"
"((((1.1035, 54.5179), 80000), 0), 0)"
"((((1.2517, 82.9422), -80000), 0), 0)"
"((((1.1347, 198.8483), -80000), 0), 0)"
"((((1.3141, 198.8483), 40000), -3.141592653589793), 0)"
"((((1.4311, 198.8483), -80000), 0), 0)"
"((((1.4311, 198.8483), -80000), 3.141592653589793), 0)"
"((((1.4155, 117.8789), 100000), -3.141592653589793), 0)"
"((((0.9319, 157.9964), 40000), -3.141592653589793), 0)"
"((((0.9319, 157.9964), 40000), 20), 0)"
"((((1.0255, 117.8789), -60000), 0), 0)"
"((((1.0255, 117.8789), -60000), 3.141592653589793), 0)"
"((((0.9553, 33.9805), -100000), 0), 0)"
"((((0.9553, 82.9422), 40000), 0), 0)"
"((((0.9631, 82.9422), 80000), 0), 0)"
"((((0.9631, 82.9422), 80000), 20), 0)"
"((((0.9553, 54.5179), -80000), 0), 0)"
"((((0.9475, 20.6193), -100000), 0), 0)"
"((((1.1269, 157.9964), 60000), 0), 0)"
"((((1.1269, 157.9964), 60000), 20), 0)"
"((((1.2049, 117.8789), 80000), 0), 0)"
"((((1.2049, 117.8789), 80000), -3.141592653589793), 0)"
"((((1.5091, 54.5179), -80000), -20), 0)"
"((((1.5169, 33.9805), -80000), 3.141592653589793), 0)"
"((((1.5169, 33.9805), -80000), -20), 0)"
"((((1.5247, 54.5179), -60000), 0), 0)"
"((((1.5247, 54.5179), -60000), -20), 0)"
"((((1.5013, 54.5179), 40000), 0), 0)"
"((((1.5013, 54.5179), 40000), 20), 0)"
"((((1.4701, 117.8789), 100000), 0), 0)"
"((((1.3999, 198.8483), 40000), -3.141592653589793), 0)"
"((((1.3063, 198.8483), 100000), 0), 0)"
"((((1.3765, 82.9422), -100000), 0), 0.0)"
"((((1.3765, 82.9422), -100000), 3.141592653589793), 0)"
"((((1.3609, 157.9964), -60000), 0), 0)"
"((((1.3609, 157.9964), -60000), -20), 0)"
"((((1.1893, 82.9422), 80000), 20), 0)"
"((((1.2205, 117.8789), 60000), 20), 0)"
"((((1.4233, 82.9422), 100000), 0), 0)"
"((((1.3687, 198.8483), -80000), -20), 0)"
"((((1.3843, 198.8483), -80000), 3.141592653589793), 0)"
"((((0.9241, 198.8483), 60000), 0), 0)"
"((((0.9241, 198.8483), 60000), 20), 0)"
"((((0.8695, 198.8483), -60000), 0), 0)"
"((((0.8695, 198.8483), -60000), -20), 0)"
"((((0.8773, 54.5179), -40000), 3.141592653589793), 0)"
"((((1.0333, 20.6193), 80000), 0), 0)"
"((((0.9163, 198.8483), 80000), -3.141592653589793), 0)"
"((((1.0021, 198.8483), 80000), 0), 0)"
"((((1.0021, 198.8483), 80000), 20), 0)"
"((((1.0099, 198.8483), -80000), 0), 0)"
"((((0.9865, 82.9422), -100000), 0), 0)"
"((((1.2595, 157.9964), 60000), -3.141592653589793), 0)"
"((((1.1113, 198.8483), 80000), 0), 0)"
"((((1.1113, 198.8483), 80000), -3.141592653589793), 0)"
"((((1.0801, 117.8789), -60000), 0), 0)"
"((((1.2049, 157.9964), 100000), -3.141592653589793), 0)"
"((((1.3219, 117.8789), 60000), 20), 0)"
"((((1.5247, 20.6193), 60000), 20), 0)"
"((((1.5013, 82.9422), -40000), 3.141592653589793), 0)"
"((((1.4857, 33.9805), 100000), -3.141592653589793), 0)"
"((((1.4077, 54.5179), -80000), 3.141592653589793), 0)"
"((((1.3999, 82.9422), -100000), 0), 0)"
"((((1.3609, 157.9964), 20000), 0), 0)"
"((((1.4311, 82.9422), 100000), 0), 0)"
"((((1.1503, 198.8483), -80000), -20), 0)"
"((((1.0723, 198.8483), 100000), 0), 0)"
"((((1.2283, 82.9422), -80000), -20), 0)"
"((((1.1737, 54.5179), -100000), 3.141592653589793), 0)"
"((((1.3375, 54.5179), 60000), 0), 0)"
"((((1.0411, 117.8789), 60000), 0), 0)"
"((((1.0411, 117.8789), 60000), 20), 0)"
"((((1.0255, 117.8789), 40000), 0), 0)"
"((((0.9787, 54.5179), -80000), -20), 0)"
"((((0.9943, 54.5179), 100000), 0), 0)"
"((((0.9865, 82.9422), 60000), 20), 0)"
"((((0.9319, 54.5179), 60000), 0), 0)"
"((((1.1425, 117.8789), 20000), 0), 0)"
"((((1.1503, 157.9964), -80000), 0), 0)"
"((((1.0723, 82.9422), -80000), 3.141592653589793), 0)"
"((((1.5247, 54.5179), -80000), 0), 0)"
"((((1.5247, 54.5179), -80000), -20), 0)"
"((((1.5481, 10.7373), 60000), -3.141592653589793), 0)"
"((((1.5169, 117.8789), -60000), 3.141592653589793), 0)"
"((((1.5169, 117.8789), -60000), -20), 0)"
"((((1.4233, 82.9422), -60000), -20), 0)"
"((((1.4467, 82.9422), 40000), 0), 0)"
"((((1.0801, 82.9422), -60000), 0), 0)"
"((((1.1035, 117.8789), -80000), 3.141592653589793), 0)"
"((((1.1035, 117.8789), -80000), -20), 0)"
"((((1.4545, 198.8483), 60000), 0), 0)"
"((((1.4545, 198.8483), 60000), 20), 0)"
"((((1.4467, 157.9964), 60000), 0), 0)"
"((((1.1191, 157.9964), 60000), 0), 0)"
"((((1.1191, 157.9964), 60000), -3.141592653589793), 0)"
"((((0.9475, 82.9422), -100000), 3.141592653589793), 0)"
"((((0.8695, 33.9805), 80000), 0), 0)"
"((((0.8695, 198.8483), 100000), 0), 0)"
"((((1.0177, 54.5179), -80000), 0), 0)"
"((((1.0645, 117.8789), -40000), -20), 0)"
"((((1.0021, 117.8789), -60000), -20), 0)"
"((((1.0255, 33.9805), -100000), 0), 0)"
"((((1.4623, 198.8483), 60000), 20), 0)"
"((((1.5325, 54.5179), 40000), 20), 0)"
"((((1.5325, 82.9422), -100000), 3.141592653589793), 0)"
"((((1.4701, 198.8483), 100000), 0), 0)"
"((((1.4233, 82.9422), 80000), 0), 0)"
"((((1.3141, 117.8789), 40000), -3.141592653589793), 0)"
"((((1.1581, 198.8483), 60000), 0), 0)"
"((((1.2673, 198.8483), 80000), 20), 0)"
"((((1.3453, 157.9964), 40000), -3.141592653589793), 0)"
"((((1.3297, 157.9964), 80000), 0), 0)"
"((((1.3297, 157.9964), 80000), -3.141592653589793), 0)"
"((((1.4623, 198.8483), 80000), 0), 0)"
"((((1.4623, 198.8483), 80000), 20), 0)"
"((((1.1971, 198.8483), 60000), 0), 0)"
"((((1.1191, 117.8789), 80000), -3.141592653589793), 0)"
"((((0.8305, 20.6193), 80000), 0), 0)"
"((((0.8305, 20.6193), 80000), 20), 0)"
"((((0.9475, 54.5179), -80000), -20), 0)"
"((((1.0099, 198.8483), 80000), 20), 0)"
"((((0.9787, 33.9805), -60000), 3.141592653589793), 0)"
"((((0.9787, 82.9422), -80000), 0), 0)"
"((((0.9787, 82.9422), -80000), -20), 0)"
"((((0.9709, 20.6193), 100000), 0), 0)"
"((((1.2907, 54.5179), -60000), 0), 0)"
"((((1.2595, 157.9964), -60000), -20), 0)"
"((((1.2205, 157.9964), -100000), 3.141592653589793), 0)"
"((((1.0801, 117.8789), 60000), 0), 0)"
"((((1.0801, 117.8789), 60000), 20), 0)"
"((((1.4857, 198.8483), -60000), -20), 0)"
"((((1.5091, 157.9964), 80000), 0), 0)"
"((((1.5091, 157.9964), 80000), -3.141592653589793), 0)"
"((((1.3297, 117.8789), 60000), -3.141592653589793), 0)"
"((((1.0801, 82.9422), 80000), 0), 0)"
"((((1.0801, 82.9422), 80000), 20), 0)"
"((((1.3921, 54.5179), -80000), -20), 0)"
"((((0.9241, 198.8483), -40000), 0), 0)"
"((((0.9241, 198.8483), -40000), 3.141592653589793), 0)"
"((((0.8695, 198.8483), 60000), 0), 0)"
"((((0.9319, 82.9422), -60000), 0), 0)"
"((((0.9319, 82.9422), -60000), -20), 0)"
"((((0.9163, 198.8483), -40000), 0), 0)"
"((((0.9241, 117.8789), -40000), 3.141592653589793), 0)"
"((((0.9241, 117.8789), -40000), -20), 0)"
"((((0.9787, 198.8483), -60000), 0), 0)"
"((((0.9787, 198.8483), -60000), -20), 0)"
"((((1.2049, 117.8789), 60000), 20), 0)"
"((((1.1659, 117.8789), -80000), 3.141592653589793), 0)"
"((((1.1659, 117.8789), -80000), -20), 0)"
"((((1.4779, 82.9422), -80000), 3.141592653589793), 0)"
"((((1.4701, 117.8789), -60000), 0), 0)"
"((((1.4077, 198.8483), -80000), 0), 0)"
"((((1.3609, 157.9964), 60000), 0), 0)"
"((((1.3609, 157.9964), 60000), -3.141592653589793), 0)"
"((((1.3453, 198.8483), -80000), 3.141592653589793), 0)"
"((((1.3375, 54.5179), -80000), 0), 0)"
"((((1.2985, 198.8483), 100000), -3.141592653589793), 0)"
"((((1.4545, 198.8483), -60000), -20), 0)"
"((((1.4155, 198.8483), -40000), 0), 0)"
"((((1.4311, 157.9964), -60000), 0), 0)"
"((((1.4311, 157.9964), -60000), -20), 0)"
"((((1.2985, 117.8789), -80000), 0), 0)"
"((((1.4077, 117.8789), 80000), 0), 0)"
"((((1.4077, 117.8789), 80000), 20), 0)"
"((((1.3843, 82.9422), -80000), 3.141592653589793), 0)"
"((((0.9163, 20.6193), -80000), 0), 0)"
"((((0.8539, 10.7373), 80000), 20), 0)"
"((((1.0333, 54.5179), -80000), -20), 0)"
"((((1.0255, 117.8789), -80000), 0), 0)"
"((((1.0255, 117.8789), -80000), 3.141592653589793), 0)"
"((((0.9241, 117.8789), -60000), 0), 0)"
"((((0.9241, 117.8789), -60000), -20), 0)"
"((((1.2439, 117.8789), 60000), 20), 0)"
"((((1.5091, 54.5179), 60000), -3.141592653589793), 0)"
"((((1.5091, 54.5179), 60000), 20), 0)"
"((((1.4857, 198.8483), 80000), 0), 0)"
"((((1.4857, 198.8483), 80000), 20), 0)"
"((((1.5247, 54.5179), 80000), -3.141592653589793), 0)"
"((((1.5559, 10.7373), 80000), 0), 0)"
"((((1.5559, 10.7373), 80000), -3.141592653589793), 0)"
"((((1.5169, 20.6193), -40000), -20), 0)"
"((((1.5013, 54.5179), -40000), 3.141592653589793), 0)"
"((((1.3297, 117.8789), 40000), 0), 0)"
"((((1.2985, 82.9422), 60000), 20), 0)"
"((((1.2985, 117.8789), 40000), 20), 0)"
"((((0.9241, 33.9805), 80000), -3.141592653589793), 0)"
"((((0.9241, 33.9805), 80000), 20), 0)"
"((((0.8695, 33.9805), -100000), 0), 0)"
"((((0.8461, 10.7373), -80000), 0), 0)"
"((((0.8461, 10.7373), -80000), -20), 0)"
"((((0.9865, 20.6193), -80000), 0), 0)"
"((((0.9865, 20.6193), -80000), -20), 0)"
"((((1.1113, 82.9422), -100000), 0), 0)"
"((((1.5169, 117.8789), -40000), 3.141592653589793), 0)"
"((((1.5169, 117.8789), -40000), -20), 0)"
"((((1.4077, 198.8483), -100000), 3.141592653589793), 0)"
"((((1.3063, 82.9422), -80000), -20), 0)"
"((((1.3297, 117.8789), 80000), 0), 0)"
"((((1.3297, 117.8789), 80000), -3.141592653589793), 0)"
"((((1.0957, 82.9422), 80000), 20), 0)"
"((((1.3843, 198.8483), 40000), -3.141592653589793), 0)"
"((((1.4623, 198.8483), -80000), 3.141592653589793), 0)"
"((((1.4623, 198.8483), -80000), -20), 0)"
"((((0.8773, 54.5179), 60000), 0), 0)"
"((((0.8773, 54.5179), 60000), 20), 0)"
"((((0.8695, 54.5179), 100000), -3.141592653589793), 0)"
"((((0.9553, 117.8789), -80000), 0), 0)"
"((((1.0333, 54.5179), 60000), 0), 0)"
"((((1.0255, 117.8789), 80000), 0), 0)"
"((((1.0255, 117.8789), 80000), -3.141592653589793), 0)"
"((((0.9397, 82.9422), -80000), 0), 0)"
"((((1.2361, 198.8483), 80000), 0), 0)"
"((((1.2049, 82.9422), -80000), -20), 0)"
"((((1.5247, 20.6193), -60000), 0), 0)"
"((((1.4857, 157.9964), 80000), 0), 0)"
"((((1.4857, 157.9964), 80000), -3.141592653589793), 0)"
"((((1.4077, 54.5179), 80000), 0), 0)"
"((((1.4077, 54.5179), 80000), 20), 0)"
"((((1.4077, 198.8483), 60000), 20), 0)"
"((((1.4233, 198.8483), 60000), -3.141592653589793), 0)"
"((((1.4233, 198.8483), 60000), 20), 0)"
"((((1.2751, 117.8789), -100000), 3.141592653589793), 0)"
"((((1.1737, 82.9422), 80000), -3.141592653589793), 0)"
"((((1.2673, 198.8483), 60000), -3.141592653589793), 0)"
"((((1.2985, 82.9422), -80000), 0), 0)"
"((((1.3453, 82.9422), -100000), 3.141592653589793), 0)"
"((((1.1737, 82.9422), 60000), 0), 0)"
"((((1.1737, 82.9422), 60000), 20), 0)"
"((((1.1191, 117.8789), 60000), -3.141592653589793), 0)"
"((((1.1191, 117.8789), 60000), 20), 0)"
"((((0.8305, 20.6193), -80000), 0), 0)"
"((((0.8305, 20.6193), -80000), 3.141592653589793), 0)"
"((((0.8305, 33.9805), -100000), 0), 0)"
"((((0.9319, 82.9422), -40000), 3.141592653589793), 0)"
"((((1.0489, 54.5179), 60000), 0), 0)"
"((((1.0021, 82.9422), 40000), -3.141592653589793), 0)"
"((((1.5637, 10.7373), -80000), -20), 0)"
"((((1.5559, 10.7373), -80000), 3.141592653589793), 0)"
"((((1.5403, 82.9422), 60000), 0), 0)"
"((((1.5403, 82.9422), 60000), 20), 0)"
"((((1.5013, 82.9422), -60000), 3.141592653589793), 0)"
"((((1.5013, 54.5179), -60000), 3.141592653589793), 0)"
"((((1.1659, 157.9964), 100000), 0), 0)"
"((((1.1191, 198.8483), -80000), 0), 0)"
"((((1.1191, 198.8483), -80000), -20), 0)"
"((((1.3921, 117.8789), -80000), 0), 0)"
"((((1.4155, 198.8483), -100000), 0), 0)"
"((((1.3609, 54.5179), 80000), -3.141592653589793), 0)"
"((((1.4311, 157.9964), -80000), 0), 0)"
"((((1.4311, 157.9964), -80000), -20), 0)"
"((((1.2595, 198.8483), 80000), 0), 0)"
"((((1.2595, 198.8483), 80000), 20), 0)"
"((((0.9553, 82.9422), -80000), 3.141592653589793), 0)"
"((((0.9553, 82.9422), -80000), -20), 0)"
"((((1.0489, 54.5179), 100000), 0), 0)"
"((((1.0021, 117.8789), -80000), 0), 0)"
"((((1.0021, 117.8789), -80000), -20), 0)"
"((((0.9709, 20.6193), -80000), -20), 0)"
"((((0.9631, 54.5179), -100000), 0), 0)"
"((((1.1971, 157.9964), 100000), 0), 0)"
"((((1.5091, 20.6193), -60000), 3.141592653589793), 0)"
"((((1.5247, 10.7373), 80000), -3.141592653589793), 0)"
"((((1.5247, 10.7373), 80000), 20), 0)"
"((((1.4701, 117.8789), 80000), 0), 0)"
"((((1.4701, 117.8789), 80000), 20), 0)"
"((((1.1581, 54.5179), -100000), 3.141592653589793), 0)"
"((((1.2205, 198.8483), 80000), 0), 0)"
"((((1.4467, 117.8789), 40000), -3.141592653589793), 0)"
"((((1.4467, 117.8789), 40000), 20), 0)"
"((((0.9163, 54.5179), -40000), 0), 0)"
"((((0.9085, 33.9805), -100000), 3.141592653589793), 0)"
"((((0.8773, 20.6193), -100000), 0), 0)"
"((((0.9319, 82.9422), 40000), 0), 0)"
"((((0.9319, 82.9422), 40000), -3.141592653589793), 0)"
"((((0.9553, 117.8789), -100000), 0), 0)"
"((((0.9943, 117.8789), -60000), 0), 0)"
"((((0.9943, 117.8789), -60000), 3.141592653589793), 0)"
"((((0.9709, 82.9422), 60000), -3.141592653589793), 0)"
"((((1.0099, 117.8789), 80000), 20), 0)"
"((((1.5091, 54.5179), -100000), 0), 0)"
"((((1.5247, 20.6193), -100000), 0), 0)"
"((((1.5091, 20.6193), -100000), 0), 0)"
"((((1.1035, 82.9422), -100000), 0), 0)"
"((((1.0879, 54.5179), -80000), 0), 0)"
"((((1.0879, 54.5179), -80000), -20), 0)"
"((((1.1737, 157.9964), 100000), 0), 0)"
"((((1.0801, 157.9964), 60000), 0), 0)"
"((((1.1581, 157.9964), 60000), 20), 0)"
"((((1.4935, 33.9805), 100000), 0), 0)"
"((((1.3453, 82.9422), -80000), 0), 0)"
"((((1.3453, 82.9422), -80000), -20), 0)"
"((((1.4311, 157.9964), -40000), 0), 0)"
"((((1.4311, 157.9964), -40000), -20), 0)"
"((((0.9163, 54.5179), -60000), 3.141592653589793), 0)"
"((((0.9163, 54.5179), -60000), -20), 0)"
"((((0.8461, 10.7373), 80000), -3.141592653589793), 0)"
"((((1.0567, 117.8789), 80000), 0), 0)"
"((((1.0567, 117.8789), 80000), 20), 0)"
"((((1.1425, 117.8789), 100000), -3.141592653589793), 0)"
"((((1.2907, 157.9964), 60000), -3.141592653589793), 0)"
"((((1.2907, 157.9964), 60000), 20), 0)"
"((((1.4155, 33.9805), 80000), 0), 0)"
"((((1.1035, 54.5179), -80000), 3.141592653589793), 0)"
"((((1.1191, 117.8789), 100000), -3.141592653589793), 0)"
"((((1.0177, 117.8789), -40000), 0), 0)"
"((((1.0177, 117.8789), -40000), 3.141592653589793), 0)"
"((((1.1269, 157.9964), 100000), 0), 0)"
"((((1.1659, 82.9422), 80000), -3.141592653589793), 0)"
"((((1.1659, 82.9422), 80000), 20), 0)"
"((((1.4935, 33.9805), 60000), -3.141592653589793), 0)"
"((((1.1815, 198.8483), 80000), -3.141592653589793), 0)"
"((((1.1581, 157.9964), -100000), 0), 0)"
"((((1.4311, 157.9964), 40000), 0), 0)"
"((((1.2829, 198.8483), -80000), 0), 0)"
"((((0.9085, 33.9805), 100000), 0), 0)"
"((((0.8929, 117.8789), -60000), 0), 0)"
"((((0.8929, 117.8789), -60000), -20), 0)"
"((((0.9865, 117.8789), 100000), 0), 0)"
"((((1.0021, 157.9964), 60000), 0), 0)"
"((((1.0021, 157.9964), 60000), -3.141592653589793), 0)"
"((((1.1425, 117.8789), -80000), 3.141592653589793), 0)"
"((((1.1425, 117.8789), -80000), -20), 0)"
"((((1.3921, 198.8483), -80000), -20), 0)"
"((((1.4623, 54.5179), 60000), -3.141592653589793), 0)"
"((((1.3609, 82.9422), -80000), 3.141592653589793), 0)"
"((((1.3687, 117.8789), -100000), 3.141592653589793), 0)"
"((((1.1815, 82.9422), -80000), 0), 0)"
"((((1.1815, 82.9422), -80000), -20), 0)"
"((((1.1035, 54.5179), -100000), 3.141592653589793), 0)"
"((((1.1971, 82.9422), -100000), 0), 0)"
"((((1.4701, 198.8483), -100000), 0), 0)"
"((((0.8773, 54.5179), 80000), 0), 0)"
"((((0.8773, 54.5179), 80000), -3.141592653589793), 0)"
"((((0.8539, 20.6193), 100000), 0), 0)"
"((((0.9475, 157.9964), 80000), 0), 0)"
"((((0.9475, 157.9964), 80000), -3.141592653589793), 0)"
"((((1.1113, 198.8483), -80000), -20), 0)"
"((((1.3219, 54.5179), -100000), 3.141592653589793), 0)"
"((((1.4857, 198.8483), -80000), 0), 0)"
"((((1.4857, 198.8483), -80000), -20), 0)"
"((((1.4623, 82.9422), -100000), 0), 0)"
"((((1.3765, 157.9964), -60000), -20), 0)"
